1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
414,0,0,0,0,0,0,0,0,0,0,522,1,344,0,0,0,0,0,0,0,0,0,0,512
514,0,0,0,0,0,0,0,0,0,0,442,1,564,0,0,0,0,0,0,0,0,0,0,352
314,0,0,0,0,0,0,0,0,0,0,542,1,464,0,0,0,0,0,0,0,0,0,0,572
424,0,0,0,0,0,0,0,0,0,0,322,1,554,0,0,0,0,0,0,0,0,0,0,372
524,0,0,0,0,0,0,0,0,0,0,452,1,584,0,0,0,0,0,0,0,0,0,0,462
324,0,0,0,0,0,0,0,0,0,0,532,1,354,0,0,0,0,0,0,0,0,0,0,582
534,0,0,0,0,0,0,0,0,0,0,342,1,474,0,0,0,0,0,0,0,0,0,0,422
434,0,0,0,0,0,0,0,0,0,0,412,1,574,0,0,0,0,0,0,0,0,0,0,562
334,0,0,0,0,0,0,0,0,0,0,552,1,374,0,0,0,0,0,0,0,0,0,0,362
544,0,0,0,0,0,0,0,0,0,0,312,1,364,0,0,0,0,0,0,0,0,0,0,332
444,0,0,0,0,0,0,0,0,0,0,432,1,454,0,0,0,0,0,0,0,0,0,0,472
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
